"","ensembl_gene_id","external_gene_name","original_ensembl_gene_id"
"4154","ENSG00000204338","CYP21A1P","ENSG00000204338.7"
"4155","ENSG00000117245","KIF17","ENSG00000117245.11"
"4156","ENSG00000260793","AC003102.1","ENSG00000260793.2"
"4157","ENSG00000267796","LIN37","ENSG00000267796.6"
"4158","ENSG00000225792","AC004540.2","ENSG00000225792.1"
"4159","ENSG00000214783","POLR2J4","ENSG00000214783.8"
"4160","ENSG00000169918","OTUD7A","ENSG00000169918.8"
"4161","ENSG00000238083","LRRC37A2","ENSG00000238083.6"
"4162","ENSG00000131095","GFAP","ENSG00000131095.10"
"4163","ENSG00000131409","LRRC4B","ENSG00000131409.11"
"4164","ENSG00000224152","AC009506.1","ENSG00000224152.1"
"4165","ENSG00000278615","C11orf98","ENSG00000278615.3"
"4166","ENSG00000127081","ZNF484","ENSG00000127081.12"
"4167","ENSG00000204685","STARD7-AS1","ENSG00000204685.6"
"4168","ENSG00000171084","FAM86JP","ENSG00000171084.14"
"4169","ENSG00000110975","SYT10","ENSG00000110975.7"
"4170","ENSG00000275494","AC133552.5","ENSG00000275494.1"
"4171","ENSG00000126353","CCR7","ENSG00000126353.3"
"4172","ENSG00000086205","FOLH1","ENSG00000086205.15"
"4173","ENSG00000135439","AGAP2","ENSG00000135439.10"
"4174","ENSG00000225032","AL162586.1","ENSG00000225032.4"
"4175","ENSG00000100027","YPEL1","ENSG00000100027.13"
"4176","ENSG00000111254","AKAP3","ENSG00000111254.6"
"4177","ENSG00000214595","EML6","ENSG00000214595.10"
"4178","ENSG00000124440","HIF3A","ENSG00000124440.14"
"4179","ENSG00000173698","ADGRG2","ENSG00000173698.16"
"4180","ENSG00000056277","ZNF280C","ENSG00000056277.14"
"4181","ENSG00000214548","MEG3","ENSG00000214548.13"
"4182","ENSG00000105750","ZNF85","ENSG00000105750.13"
"4183","ENSG00000256967","AC018653.3","ENSG00000256967.1"
"4184","ENSG00000196436","NPIPB15","ENSG00000196436.8"
"4185","ENSG00000117152","RGS4","ENSG00000117152.12"
"4186","ENSG00000241404","EGFL8","ENSG00000241404.5"
"4187","ENSG00000081853","PCDHGA2","ENSG00000081853.14"
"4188","ENSG00000233527","ZNF529-AS1","ENSG00000233527.7"
"4189","ENSG00000164318","EGFLAM","ENSG00000164318.16"
"4190","ENSG00000137338","PGBD1","ENSG00000137338.5"
"4191","ENSG00000174586","ZNF497","ENSG00000174586.9"
"4192","ENSG00000144354","CDCA7","ENSG00000144354.12"
"4193","ENSG00000183444","OR7E38P","ENSG00000183444.10"
"4194","ENSG00000278784","AL136295.7","ENSG00000278784.1"
"4195","ENSG00000105991","HOXA1","ENSG00000105991.7"
"4196","ENSG00000104415","CCN4","ENSG00000104415.12"
"4197","ENSG00000272341","AL137003.1","ENSG00000272341.1"
"4198","ENSG00000152315","KCNK13","ENSG00000152315.4"
"4199","ENSG00000272990","AC084036.1","ENSG00000272990.1"
"4200","ENSG00000174370","C11orf45","ENSG00000174370.8"
"4201","ENSG00000237945","LINC00649","ENSG00000237945.6"
"4202","ENSG00000228801","AC064807.1","ENSG00000228801.5"
"4203","ENSG00000171757","LRRC34","ENSG00000171757.14"
"4204","ENSG00000163803","PLB1","ENSG00000163803.11"
"4205","ENSG00000100399","CHADL","ENSG00000100399.14"
"4206","ENSG00000250579","CTD-2297D10.2","ENSG00000250579.1"
"4207","ENSG00000133111","RFXAP","ENSG00000133111.3"
"4208","ENSG00000091137","SLC26A4","ENSG00000091137.10"
"4209","ENSG00000146938","NLGN4X","ENSG00000146938.13"
"4210","ENSG00000272141","AL390719.2","ENSG00000272141.1"
"4211","ENSG00000258818","RNASE4","ENSG00000258818.3"
"4212","ENSG00000106125","MINDY4","ENSG00000106125.14"
"4213","ENSG00000262089","AC040977.1","ENSG00000262089.1"
"4214","ENSG00000230148","HOXB-AS1","ENSG00000230148.7"
"4215","ENSG00000101230","ISM1","ENSG00000101230.5"
"4216","ENSG00000186364","NUDT17","ENSG00000186364.10"
"4217","ENSG00000004468","CD38","ENSG00000004468.11"
"4218","ENSG00000243716","NPIPB5","ENSG00000243716.9"
"4219","ENSG00000253106","AC090198.1","ENSG00000253106.1"
"4220","ENSG00000272086","AC025181.2","ENSG00000272086.1"
"4221","ENSG00000235169","SMIM1","ENSG00000235169.6"
"4222","ENSG00000172602","RND1","ENSG00000172602.8"
"4223","ENSG00000273055","AC005046.1","ENSG00000273055.1"
"4224","ENSG00000244274","DBNDD2","ENSG00000244274.6"
"4225","ENSG00000270607","AC009549.1","ENSG00000270607.1"
"4226","ENSG00000150672","DLG2","ENSG00000150672.15"
"4227","ENSG00000115598","IL1RL2","ENSG00000115598.8"
"4228","ENSG00000166839","ANKDD1A","ENSG00000166839.15"
"4229","ENSG00000167600","CYP2S1","ENSG00000167600.12"
"4230","ENSG00000145736","GTF2H2","ENSG00000145736.13"
"4231","ENSG00000276043","UHRF1","ENSG00000276043.3"
"4232","ENSG00000160298","C21orf58","ENSG00000160298.16"
"4233","ENSG00000008226","DLEC1","ENSG00000008226.18"
"4234","ENSG00000175928","LRRN1","ENSG00000175928.5"
"4235","ENSG00000227946","AC007383.1","ENSG00000227946.1"
"4236","ENSG00000176714","CCDC121","ENSG00000176714.9"
"4237","ENSG00000147996","CBWD5","ENSG00000147996.15"
"4238","ENSG00000213780","GTF2H4","ENSG00000213780.9"
"4239","ENSG00000168453","HR","ENSG00000168453.13"
"4240","ENSG00000127564","PKMYT1","ENSG00000127564.15"
"4241","ENSG00000254535","PABPC4L","ENSG00000254535.3"
"4242","ENSG00000196209","SIRPB2","ENSG00000196209.11"
"4243","ENSG00000067601","PMS2P4","ENSG00000067601.7"
"4244","ENSG00000068489","PRR11","ENSG00000068489.11"
"4245","ENSG00000203724","C1orf53","ENSG00000203724.9"
"4246","ENSG00000132141","CCT6B","ENSG00000132141.12"
"4247","ENSG00000120645","IQSEC3","ENSG00000120645.10"
"4248","ENSG00000197978","GOLGA6L9","ENSG00000197978.9"
"4249","ENSG00000026036","RTEL1-TNFRSF6B","ENSG00000026036.19"
"4250","ENSG00000183250","LINC01547","ENSG00000183250.10"
"4251","ENSG00000181722","ZBTB20","ENSG00000181722.14"
"4252","ENSG00000166450","PRTG","ENSG00000166450.11"
"4253","ENSG00000185527","PDE6G","ENSG00000185527.10"
"4254","ENSG00000182771","GRID1","ENSG00000182771.16"
"4255","ENSG00000089692","LAG3","ENSG00000089692.7"
"4256","ENSG00000168255","POLR2J3","ENSG00000168255.17"
"4257","ENSG00000242299","AC073861.1","ENSG00000242299.1"
"4258","ENSG00000169621","APLF","ENSG00000169621.8"
"4259","ENSG00000180953","ST20","ENSG00000180953.10"
"4260","ENSG00000126759","CFP","ENSG00000126759.11"
"4261","ENSG00000214189","ZNF788P","ENSG00000214189.7"
"4262","ENSG00000183346","CABCOCO1","ENSG00000183346.6"
"4263","ENSG00000250654","AC023794.3","ENSG00000250654.6"
"4264","ENSG00000131944","FAAP24","ENSG00000131944.8"
"4265","ENSG00000013297","CLDN11","ENSG00000013297.9"
"4266","ENSG00000171951","SCG2","ENSG00000171951.4"
"4267","ENSG00000184005","ST6GALNAC3","ENSG00000184005.10"
"4268","ENSG00000276710","CSPG4P10","ENSG00000276710.3"
"4269","ENSG00000220842","RPL21P16","ENSG00000220842.6"
"4270","ENSG00000147724","FAM135B","ENSG00000147724.10"
"4271","ENSG00000035664","DAPK2","ENSG00000035664.10"
"4272","ENSG00000229589","ACVR2B-AS1","ENSG00000229589.1"
"4273","ENSG00000140511","HAPLN3","ENSG00000140511.10"
"4274","ENSG00000177822","TENM3-AS1","ENSG00000177822.6"
"4275","ENSG00000229638","RPL4P4","ENSG00000229638.1"
"4276","ENSG00000097096","SYDE2","ENSG00000097096.8"
"4277","ENSG00000006016","CRLF1","ENSG00000006016.9"
"4278","ENSG00000261338","AC021016.1","ENSG00000261338.2"
"4279","ENSG00000259969","AL049838.1","ENSG00000259969.1"
"4280","ENSG00000151743","AMN1","ENSG00000151743.9"
"4281","ENSG00000261534","AL596244.1","ENSG00000261534.1"
"4282","ENSG00000100583","SAMD15","ENSG00000100583.4"
"4283","ENSG00000173013","CCDC96","ENSG00000173013.5"
"4284","ENSG00000176208","ATAD5","ENSG00000176208.7"
"4285","ENSG00000165985","C1QL3","ENSG00000165985.9"
"4286","ENSG00000273145","BX537318.1","ENSG00000273145.1"
"4287","ENSG00000137098","SPAG8","ENSG00000137098.12"
"4288","ENSG00000251136","AF117829.1","ENSG00000251136.7"
"4289","ENSG00000270055","AC127502.2","ENSG00000270055.1"
"4290","ENSG00000146755","TRIM50","ENSG00000146755.9"
"4291","ENSG00000188295","ZNF669","ENSG00000188295.13"
"4292","ENSG00000134539","KLRD1","ENSG00000134539.15"
"4293","ENSG00000172935","MRGPRF","ENSG00000172935.8"
"4294","ENSG00000188868","ZNF563","ENSG00000188868.12"
"4295","ENSG00000150594","ADRA2A","ENSG00000150594.6"
"4296","ENSG00000141682","PMAIP1","ENSG00000141682.11"
"4297","ENSG00000152454","ZNF256","ENSG00000152454.3"
"4298","ENSG00000189129","PLAC9","ENSG00000189129.12"
"4299","ENSG00000120324","PCDHB10","ENSG00000120324.6"
"4300","ENSG00000280138","AC027290.2","ENSG00000280138.1"
"4301","ENSG00000187815","ZFP69","ENSG00000187815.8"
"4302","ENSG00000164087","POC1A","ENSG00000164087.6"
"4303","ENSG00000260549","MT1L","ENSG00000260549.1"
"4304","ENSG00000092470","WDR76","ENSG00000092470.10"
"4305","ENSG00000188681","TEKT4P2","ENSG00000188681.10"
"4306","ENSG00000211454","AKR7L","ENSG00000211454.12"
"4307","ENSG00000121552","CSTA","ENSG00000121552.3"
"4308","ENSG00000138623","SEMA7A","ENSG00000138623.8"
"4309","ENSG00000149090","PAMR1","ENSG00000149090.10"
"4310","ENSG00000241014","AC114490.1","ENSG00000241014.1"
"4311","ENSG00000250303","LINC02762","ENSG00000250303.3"
"4312","ENSG00000188599","NPIPP1","ENSG00000188599.16"
"4313","ENSG00000253305","PCDHGB6","ENSG00000253305.2"
"4314","ENSG00000276180","H4C9","ENSG00000276180.1"
"4315","ENSG00000158473","CD1D","ENSG00000158473.6"
"4316","ENSG00000183474","GTF2H2C","ENSG00000183474.14"
"4317","ENSG00000141965","FEM1A","ENSG00000141965.4"
"4318","ENSG00000160352","ZNF714","ENSG00000160352.14"
"4319","ENSG00000205683","DPF3","ENSG00000205683.10"
"4320","ENSG00000279348","AC012513.3","ENSG00000279348.1"
"4321","ENSG00000066382","MPPED2","ENSG00000066382.15"
"4322","ENSG00000153404","PLEKHG4B","ENSG00000153404.12"
"4323","ENSG00000100147","CCDC134","ENSG00000100147.12"
"4324","ENSG00000180089","TMEM86B","ENSG00000180089.5"
"4325","ENSG00000150636","CCDC102B","ENSG00000150636.14"
"4326","ENSG00000138738","PRDM5","ENSG00000138738.9"
"4327","ENSG00000228903","RASA4CP","ENSG00000228903.5"
"4328","ENSG00000168970","JMJD7-PLA2G4B","ENSG00000168970.19"
"4329","ENSG00000214279","SCART1","ENSG00000214279.11"
"4330","ENSG00000272894","AC004982.2","ENSG00000272894.4"
"4331","ENSG00000113212","PCDHB7","ENSG00000113212.6"
"4332","ENSG00000259374","NDUFB4P11","ENSG00000259374.2"
"4333","ENSG00000249264","EEF1A1P9","ENSG00000249264.1"
"4334","ENSG00000157502","PWWP3B","ENSG00000157502.11"
"4335","ENSG00000104863","LIN7B","ENSG00000104863.10"
"4336","ENSG00000234155","LINC02535","ENSG00000234155.1"
"4337","ENSG00000273032","DGCR5","ENSG00000273032.1"
"4338","ENSG00000197582","GPX1P1","ENSG00000197582.5"
"4339","ENSG00000185924","RTN4RL1","ENSG00000185924.6"
"4340","ENSG00000127080","IPPK","ENSG00000127080.8"
"4341","ENSG00000188910","GJB3","ENSG00000188910.7"
"4342","ENSG00000092758","COL9A3","ENSG00000092758.14"
"4343","ENSG00000186193","SAPCD2","ENSG00000186193.8"
"4344","ENSG00000255874","PRECSIT","ENSG00000255874.2"
"4345","ENSG00000001630","CYP51A1","ENSG00000001630.14"
"4346","ENSG00000183763","TRAIP","ENSG00000183763.7"
"4347","ENSG00000206561","COLQ","ENSG00000206561.11"
"4348","ENSG00000182224","CYB5D1","ENSG00000182224.10"
"4349","ENSG00000103888","CEMIP","ENSG00000103888.14"
"4350","ENSG00000243199","AC115223.1","ENSG00000243199.1"
"4351","ENSG00000234380","LINC01426","ENSG00000234380.1"
"4352","ENSG00000175611","LINC00476","ENSG00000175611.10"
"4353","ENSG00000115523","GNLY","ENSG00000115523.15"
"4354","ENSG00000163923","RPL39L","ENSG00000163923.8"
"4355","ENSG00000138180","CEP55","ENSG00000138180.14"
"4356","ENSG00000148541","FAM13C","ENSG00000148541.11"
"4357","ENSG00000102935","ZNF423","ENSG00000102935.10"
"4358","ENSG00000234062","AL390879.1","ENSG00000234062.6"
"4359","ENSG00000198468","FLVCR1-DT","ENSG00000198468.6"
"4360","ENSG00000272323","AC026801.2","ENSG00000272323.1"
"4361","ENSG00000225756","DBH-AS1","ENSG00000225756.1"
"4362","ENSG00000180592","SKIDA1","ENSG00000180592.15"
"4363","ENSG00000109072","VTN","ENSG00000109072.12"
"4364","ENSG00000265158","LRRC37A7P","ENSG00000265158.1"
"4365","ENSG00000177842","ZNF620","ENSG00000177842.10"
"4366","ENSG00000250318","AC003072.1","ENSG00000250318.1"
"4367","ENSG00000073737","DHRS9","ENSG00000073737.15"
"4368","ENSG00000105409","ATP1A3","ENSG00000105409.14"
"4369","ENSG00000239382","ALKBH6","ENSG00000239382.9"
"4370","ENSG00000230521","AL645929.1","ENSG00000230521.1"
"4371","ENSG00000121297","TSHZ3","ENSG00000121297.6"
"4372","ENSG00000156869","FRRS1","ENSG00000156869.11"
"4373","ENSG00000184785","SMIM10","ENSG00000184785.5"
"4374","ENSG00000204516","MICB","ENSG00000204516.8"
"4375","ENSG00000056998","GYG2","ENSG00000056998.17"
"4376","ENSG00000168826","ZBTB49","ENSG00000168826.14"
"4377","ENSG00000221866","PLXNA4","ENSG00000221866.8"
"4378","ENSG00000105131","EPHX3","ENSG00000105131.6"
"4379","ENSG00000213801","ZNF321P","ENSG00000213801.4"
"4380","ENSG00000273314","AC005229.4","ENSG00000273314.1"
"4381","ENSG00000145331","TRMT10A","ENSG00000145331.12"
"4382","ENSG00000138615","CILP","ENSG00000138615.5"
"4383","ENSG00000062370","ZNF112","ENSG00000062370.15"
"4384","ENSG00000280306","AC137056.2","ENSG00000280306.1"
"4385","ENSG00000143786","CNIH3","ENSG00000143786.6"
"4386","ENSG00000080293","SCTR","ENSG00000080293.8"
"4387","ENSG00000235652","FBXO30-DT","ENSG00000235652.6"
"4388","ENSG00000128203","ASPHD2","ENSG00000128203.6"
"4389","ENSG00000144847","IGSF11","ENSG00000144847.11"
"4390","ENSG00000163507","CIP2A","ENSG00000163507.12"
"4391","ENSG00000143178","TBX19","ENSG00000143178.11"
"4392","ENSG00000161888","SPC24","ENSG00000161888.10"
"4393","ENSG00000231013","SCTR-AS1","ENSG00000231013.1"
"4394","ENSG00000106384","MOGAT3","ENSG00000106384.9"
"4395","ENSG00000185737","NRG3","ENSG00000185737.11"
"4396","ENSG00000172986","GXYLT2","ENSG00000172986.11"
"4397","ENSG00000179909","ZNF154","ENSG00000179909.14"
"4398","ENSG00000243710","CFAP57","ENSG00000243710.6"
"4399","ENSG00000226332","AL354836.1","ENSG00000226332.2"
"4400","ENSG00000125538","IL1B","ENSG00000125538.10"
"4401","ENSG00000182580","EPHB3","ENSG00000182580.2"
"4402","ENSG00000198331","HYLS1","ENSG00000198331.9"
"4403","ENSG00000272927","AC107464.2","ENSG00000272927.1"
"4404","ENSG00000255277","ABCC6P2","ENSG00000255277.3"
"4405","ENSG00000153347","FAM81B","ENSG00000153347.8"
"4406","ENSG00000111796","KLRB1","ENSG00000111796.3"
"4407","ENSG00000073756","PTGS2","ENSG00000073756.10"
"4408","ENSG00000182890","GLUD2","ENSG00000182890.4"
"4409","ENSG00000277494","GPIHBP1","ENSG00000277494.1"
"4410","ENSG00000212802","RPL15P3","ENSG00000212802.4"
"4411","ENSG00000182405","PGBD4","ENSG00000182405.5"
"4412","ENSG00000237380","HOXD-AS2","ENSG00000237380.5"
"4413","ENSG00000142530","FAM71E1","ENSG00000142530.9"
"4414","ENSG00000188820","CALHM6","ENSG00000188820.11"
"4415","ENSG00000172260","NEGR1","ENSG00000172260.12"
"4416","ENSG00000151067","CACNA1C","ENSG00000151067.19"
"4417","ENSG00000254612","DNAJB6P1","ENSG00000254612.2"
"4418","ENSG00000134222","PSRC1","ENSG00000134222.15"
"4419","ENSG00000120279","MYCT1","ENSG00000120279.6"
"4420","ENSG00000196597","ZNF782","ENSG00000196597.10"
"4421","ENSG00000117262","GPR89A","ENSG00000117262.17"
"4422","ENSG00000186897","C1QL4","ENSG00000186897.4"
"4423","ENSG00000099822","HCN2","ENSG00000099822.2"
"4424","ENSG00000110448","CD5","ENSG00000110448.9"
"4425","ENSG00000010310","GIPR","ENSG00000010310.7"
"4426","ENSG00000163053","SLC16A14","ENSG00000163053.9"
"4427","ENSG00000083817","ZNF416","ENSG00000083817.8"
"4428","ENSG00000251292","ERVH-1","ENSG00000251292.1"
"4429","ENSG00000112877","CEP72","ENSG00000112877.7"
"4430","ENSG00000236618","PITPNA-AS1","ENSG00000236618.2"
"4431","ENSG00000187726","DNAJB13","ENSG00000187726.7"
"4432","ENSG00000166246","C16orf71","ENSG00000166246.12"
"4433","ENSG00000273604","EPOP","ENSG00000273604.1"
"4434","ENSG00000165501","LRR1","ENSG00000165501.15"
"4435","ENSG00000244682","FCGR2C","ENSG00000244682.6"
"4436","ENSG00000247092","SNHG10","ENSG00000247092.5"
"4437","ENSG00000139193","CD27","ENSG00000139193.3"
"4438","ENSG00000258472","AC005726.1","ENSG00000258472.7"
"4439","ENSG00000107821","KAZALD1","ENSG00000107821.13"
"4440","ENSG00000225828","FAM229A","ENSG00000225828.1"
"4441","ENSG00000262877","AC110285.2","ENSG00000262877.4"
"4442","ENSG00000240356","RPL23AP7","ENSG00000240356.5"
"4443","ENSG00000229953","AL590666.2","ENSG00000229953.1"
"4444","ENSG00000186907","RTN4RL2","ENSG00000186907.6"
"4445","ENSG00000237424","FOXD2-AS1","ENSG00000237424.1"
"4446","ENSG00000244921","MTCYBP18","ENSG00000244921.2"
"4447","ENSG00000091844","RGS17","ENSG00000091844.6"
"4448","ENSG00000179044","EXOC3L1","ENSG00000179044.14"
"4449","ENSG00000124507","PACSIN1","ENSG00000124507.9"
"4450","ENSG00000187790","FANCM","ENSG00000187790.9"
"4451","ENSG00000138378","STAT4","ENSG00000138378.16"
"4452","ENSG00000145386","CCNA2","ENSG00000145386.8"
"4453","ENSG00000118407","FILIP1","ENSG00000118407.13"
"4454","ENSG00000171346","KRT15","ENSG00000171346.12"
"4455","ENSG00000121807","CCR2","ENSG00000121807.5"
"4456","ENSG00000101624","CEP76","ENSG00000101624.9"
"4457","ENSG00000186417","GLDN","ENSG00000186417.12"
"4458","ENSG00000274561","AC005332.3","ENSG00000274561.1"
"4459","ENSG00000247373","TMED2-DT","ENSG00000247373.3"
"4460","ENSG00000142748","FCN3","ENSG00000142748.11"
"4461","ENSG00000161647","MPP3","ENSG00000161647.17"
"4462","ENSG00000164742","ADCY1","ENSG00000164742.13"
"4463","ENSG00000162631","NTNG1","ENSG00000162631.17"
"4464","ENSG00000184163","C1QTNF12","ENSG00000184163.3"
"4465","ENSG00000110900","TSPAN11","ENSG00000110900.13"
"4466","ENSG00000137135","ARHGEF39","ENSG00000137135.16"
"4467","ENSG00000211753","TRBV28","ENSG00000211753.3"
"4468","ENSG00000181007","ZFP82","ENSG00000181007.8"
"4469","ENSG00000166845","C18orf54","ENSG00000166845.12"
"4470","ENSG00000198826","ARHGAP11A","ENSG00000198826.9"
"4471","ENSG00000149948","HMGA2","ENSG00000149948.12"
"4472","ENSG00000261888","AC144831.1","ENSG00000261888.1"
"4473","ENSG00000151617","EDNRA","ENSG00000151617.14"
"4474","ENSG00000205560","CPT1B","ENSG00000205560.11"
"4475","ENSG00000129028","THAP10","ENSG00000129028.7"
"4476","ENSG00000264575","LINC00526","ENSG00000264575.1"
"4477","ENSG00000146350","TBC1D32","ENSG00000146350.12"
"4478","ENSG00000142684","ZNF593","ENSG00000142684.7"
"4479","ENSG00000215068","AC025171.2","ENSG00000215068.6"
"4480","ENSG00000182667","NTM","ENSG00000182667.13"
"4481","ENSG00000278921","EPB41L4A-DT","ENSG00000278921.2"
"4482","ENSG00000254369","HOXA-AS3","ENSG00000254369.5"
"4483","ENSG00000277149","TYW1B","ENSG00000277149.3"
"4484","ENSG00000229743","LINC01159","ENSG00000229743.2"
"4485","ENSG00000187775","DNAH17","ENSG00000187775.15"
"4486","ENSG00000007372","PAX6","ENSG00000007372.19"
"4487","ENSG00000244041","LINC01011","ENSG00000244041.6"
"4488","ENSG00000124731","TREM1","ENSG00000124731.11"
"4489","ENSG00000118946","PCDH17","ENSG00000118946.10"
"4490","ENSG00000176912","TYMSOS","ENSG00000176912.3"
"4491","ENSG00000101353","MROH8","ENSG00000101353.13"
"4492","ENSG00000115590","IL1R2","ENSG00000115590.12"
"4493","ENSG00000108602","ALDH3A1","ENSG00000108602.16"
"4494","ENSG00000185838","GNB1L","ENSG00000185838.12"
"4495","ENSG00000187372","PCDHB13","ENSG00000187372.11"
"4496","ENSG00000186204","CYP4F12","ENSG00000186204.13"
"4497","ENSG00000132801","ZSWIM3","ENSG00000132801.6"
"4498","ENSG00000228409","CCT6P1","ENSG00000228409.4"
"4499","ENSG00000138316","ADAMTS14","ENSG00000138316.9"
"4500","ENSG00000171984","SHLD1","ENSG00000171984.13"
"4501","ENSG00000167394","ZNF668","ENSG00000167394.11"
"4502","ENSG00000189042","ZNF567","ENSG00000189042.12"
"4503","ENSG00000164616","FBXL21P","ENSG00000164616.13"
"4504","ENSG00000171658","NMRAL2P","ENSG00000171658.7"
"4505","ENSG00000253626","EIF5AL1","ENSG00000253626.3"
"4506","ENSG00000127774","EMC6","ENSG00000127774.6"
"4507","ENSG00000175857","GAPT","ENSG00000175857.7"
"4508","ENSG00000165309","ARMC3","ENSG00000165309.12"
"4509","ENSG00000092969","TGFB2","ENSG00000092969.10"
"4510","ENSG00000131203","IDO1","ENSG00000131203.11"
"4511","ENSG00000166394","CYB5R2","ENSG00000166394.13"
"4512","ENSG00000170469","SPATA24","ENSG00000170469.9"
"4513","ENSG00000162194","LBHD1","ENSG00000162194.11"
"4514","ENSG00000167637","ZNF283","ENSG00000167637.15"
"4515","ENSG00000235703","LINC00894","ENSG00000235703.4"
"4516","ENSG00000236088","COX10-AS1","ENSG00000236088.8"
"4517","ENSG00000115318","LOXL3","ENSG00000115318.10"
"4518","ENSG00000145506","NKD2","ENSG00000145506.12"
"4519","ENSG00000129450","SIGLEC9","ENSG00000129450.7"
"4520","ENSG00000059915","PSD","ENSG00000059915.15"
"4521","ENSG00000067798","NAV3","ENSG00000067798.12"
"4522","ENSG00000115266","APC2","ENSG00000115266.10"
"4523","ENSG00000147119","CHST7","ENSG00000147119.3"
"4524","ENSG00000175229","GAL3ST3","ENSG00000175229.6"
"4525","ENSG00000259820","AC083843.2","ENSG00000259820.1"
"4526","ENSG00000138376","BARD1","ENSG00000138376.9"
"4527","ENSG00000180616","SSTR2","ENSG00000180616.7"
"4528","ENSG00000236017","ASMTL-AS1","ENSG00000236017.6"
"4529","ENSG00000121797","CCRL2","ENSG00000121797.9"
"4530","ENSG00000141449","GREB1L","ENSG00000141449.13"
"4531","ENSG00000179528","LBX2","ENSG00000179528.14"
"4532","ENSG00000198821","CD247","ENSG00000198821.9"
"4533","ENSG00000176401","EID2B","ENSG00000176401.5"
"4534","ENSG00000261068","AL512274.1","ENSG00000261068.2"
"4535","ENSG00000008735","MAPK8IP2","ENSG00000008735.13"
"4536","ENSG00000260101","AC008074.2","ENSG00000260101.1"
"4537","ENSG00000103226","NOMO3","ENSG00000103226.16"
"4538","ENSG00000257354","AC048341.1","ENSG00000257354.2"
"4539","ENSG00000159882","ZNF230","ENSG00000159882.11"
"4540","ENSG00000160183","TMPRSS3","ENSG00000160183.12"
"4541","ENSG00000250251","PKD1P6","ENSG00000250251.5"
"4542","ENSG00000211448","DIO2","ENSG00000211448.10"
"4543","ENSG00000280649","AC245100.7","ENSG00000280649.1"
"4544","ENSG00000183831","ANKRD45","ENSG00000183831.6"
"4545","ENSG00000180884","ZNF792","ENSG00000180884.9"
"4546","ENSG00000118777","ABCG2","ENSG00000118777.9"
"4547","ENSG00000125430","HS3ST3B1","ENSG00000125430.7"
"4548","ENSG00000118420","UBE3D","ENSG00000118420.15"
"4549","ENSG00000260966","AP001486.2","ENSG00000260966.1"
"4550","ENSG00000180479","ZNF571","ENSG00000180479.12"
"4551","ENSG00000157456","CCNB2","ENSG00000157456.6"
"4552","ENSG00000144792","ZNF660","ENSG00000144792.8"
"4553","ENSG00000183666","GUSBP1","ENSG00000183666.15"
"4554","ENSG00000261167","AC107027.3","ENSG00000261167.1"
"4555","ENSG00000101463","SYNDIG1","ENSG00000101463.5"
"4556","ENSG00000149050","ZNF214","ENSG00000149050.8"
"4557","ENSG00000254505","CHMP4A","ENSG00000254505.7"
"4558","ENSG00000107736","CDH23","ENSG00000107736.18"
"4559","ENSG00000253910","PCDHGB2","ENSG00000253910.2"
"4560","ENSG00000204947","ZNF425","ENSG00000204947.7"
"4561","ENSG00000223855","HRAT92","ENSG00000223855.1"
"4562","ENSG00000272655","POLR2J4","ENSG00000272655.1"
"4563","ENSG00000183506","PI4KAP2","ENSG00000183506.15"
"4564","ENSG00000232040","ZBED9","ENSG00000232040.2"
"4565","ENSG00000170442","KRT86","ENSG00000170442.10"
"4566","ENSG00000233038","PTPRN2-AS1","ENSG00000233038.4"
"4567","ENSG00000132330","SCLY","ENSG00000132330.15"
"4568","ENSG00000152439","ZNF773","ENSG00000152439.11"
"4569","ENSG00000109321","AREG","ENSG00000109321.9"
"4570","ENSG00000151062","CACNA2D4","ENSG00000151062.13"
"4571","ENSG00000188092","GPR89B","ENSG00000188092.13"
"4572","ENSG00000124249","KCNK15","ENSG00000124249.6"
"4573","ENSG00000261740","BOLA2-SMG1P6","ENSG00000261740.4"
"4574","ENSG00000163576","EFHB","ENSG00000163576.16"
"4575","ENSG00000182156","ENPP7","ENSG00000182156.8"
"4576","ENSG00000138829","FBN2","ENSG00000138829.9"
"4577","ENSG00000107593","PKD2L1","ENSG00000107593.16"
"4578","ENSG00000126249","PDCD2L","ENSG00000126249.6"
"4579","ENSG00000005189","REXO5","ENSG00000005189.18"
"4580","ENSG00000160963","COL26A1","ENSG00000160963.12"
"4581","ENSG00000236283","AC019197.1","ENSG00000236283.2"
"4582","ENSG00000007174","DNAH9","ENSG00000007174.16"
"4583","ENSG00000197959","DNM3","ENSG00000197959.12"
"4584","ENSG00000189376","C8orf76","ENSG00000189376.10"
"4585","ENSG00000253341","AC115837.1","ENSG00000253341.1"
"4586","ENSG00000198056","PRIM1","ENSG00000198056.12"
"4587","ENSG00000111665","CDCA3","ENSG00000111665.10"
"4588","ENSG00000280206","AC026401.3","ENSG00000280206.1"
"4589","ENSG00000256628","ZBTB11-AS1","ENSG00000256628.3"
"4590","ENSG00000249087","ZNF436-AS1","ENSG00000249087.5"
"4591","ENSG00000103534","TMC5","ENSG00000103534.15"
"4592","ENSG00000270362","HMGN3-AS1","ENSG00000270362.1"
"4593","ENSG00000124787","RPP40","ENSG00000124787.12"
"4594","ENSG00000153132","CLGN","ENSG00000153132.11"
"4595","ENSG00000204764","RANBP17","ENSG00000204764.11"
"4596","ENSG00000119866","BCL11A","ENSG00000119866.19"
